data,valor_brl,valor_usd,commodity,regiao,__fonte__
2022-05-19,190.41,38.75,SOJA,PR,CEPEA
2022-05-19,194.90,39.66,SOJA,PRG,CEPEA
2022-05-20,88.48,18.17,MILHO,BRASIL,CEPEA
2022-05-20,191.07,39.24,SOJA,PR,CEPEA
2022-05-20,195.46,40.14,SOJA,PRG,CEPEA
2022-05-23,88.03,18.29,MILHO,BRASIL,CEPEA
2022-05-23,187.44,38.94,SOJA,PR,CEPEA
2022-05-23,191.68,39.83,SOJA,PRG,CEPEA
2022-05-24,87.43,18.13,MILHO,BRASIL,CEPEA
2022-05-24,186.51,38.69,SOJA,PR,CEPEA
2022-05-24,191.28,39.68,SOJA,PRG,CEPEA
2022-05-25,87.33,18.15,MILHO,BRASIL,CEPEA
2022-05-25,187.93,39.06,SOJA,PR,CEPEA
2022-05-25,191.13,39.73,SOJA,PRG,CEPEA
2022-05-26,86.99,18.27,MILHO,BRASIL,CEPEA
2022-05-26,188.01,39.49,SOJA,PR,CEPEA
2022-05-26,192.44,40.42,SOJA,PRG,CEPEA
2022-05-27,86.90,18.34,MILHO,BRASIL,CEPEA
2022-05-27,188.81,39.85,SOJA,PR,CEPEA
2022-05-27,192.98,40.73,SOJA,PRG,CEPEA
2022-05-30,86.84,18.28,MILHO,BRASIL,CEPEA
2022-05-30,188.82,39.74,SOJA,PR,CEPEA
2022-05-30,192.32,40.48,SOJA,PRG,CEPEA
2022-05-31,86.25,18.15,MILHO,BRASIL,CEPEA
2022-05-31,185.47,39.04,SOJA,PR,CEPEA
2022-05-31,190.05,40.00,SOJA,PRG,CEPEA
2022-06-01,85.80,17.88,MILHO,BRASIL,CEPEA
2022-06-01,184.50,38.45,SOJA,PR,CEPEA
2022-06-01,189.89,39.57,SOJA,PRG,CEPEA
2022-06-02,85.52,17.84,MILHO,BRASIL,CEPEA
2022-06-02,186.70,38.95,SOJA,PR,CEPEA
2022-06-02,193.64,40.39,SOJA,PRG,CEPEA
2022-06-03,85.07,17.78,MILHO,BRASIL,CEPEA
2022-06-03,186.96,39.08,SOJA,PR,CEPEA
2022-06-03,192.10,40.15,SOJA,PRG,CEPEA
2022-06-06,84.80,17.66,MILHO,BRASIL,CEPEA
2022-06-06,186.07,38.76,SOJA,PR,CEPEA
2022-06-06,190.77,39.73,SOJA,PRG,CEPEA
2022-06-07,85.56,17.56,MILHO,BRASIL,CEPEA
2022-06-07,189.45,38.89,SOJA,PR,CEPEA
2022-06-07,194.27,39.88,SOJA,PRG,CEPEA
2022-06-08,85.86,17.59,MILHO,BRASIL,CEPEA
2022-06-08,191.82,39.30,SOJA,PR,CEPEA
2022-06-08,197.47,40.46,SOJA,PRG,CEPEA
2022-06-09,85.85,17.48,MILHO,BRASIL,CEPEA
2022-06-09,193.18,39.34,SOJA,PR,CEPEA
2022-06-09,196.63,40.04,SOJA,PRG,CEPEA
2022-06-10,85.42,17.15,MILHO,BRASIL,CEPEA
2022-06-10,194.93,39.13,SOJA,PR,CEPEA
2022-06-10,200.25,40.20,SOJA,PRG,CEPEA
2022-06-13,85.41,16.67,MILHO,BRASIL,CEPEA
2022-06-13,194.30,37.93,SOJA,PR,CEPEA
2022-06-13,199.10,38.86,SOJA,PRG,CEPEA
2022-06-14,86.42,16.81,MILHO,BRASIL,CEPEA
2022-06-14,194.56,37.85,SOJA,PR,CEPEA
2022-06-14,199.39,38.79,SOJA,PRG,CEPEA
2022-06-15,86.25,17.16,MILHO,BRASIL,CEPEA
2022-06-15,194.00,38.61,SOJA,PR,CEPEA
2022-06-15,198.66,39.53,SOJA,PRG,CEPEA
2022-06-17,86.32,16.79,MILHO,BRASIL,CEPEA
2022-06-17,193.65,37.67,SOJA,PR,CEPEA
2022-06-17,199.57,38.83,SOJA,PRG,CEPEA
2022-06-20,87.42,16.86,MILHO,BRASIL,CEPEA
2022-06-20,194.07,37.43,SOJA,PR,CEPEA
2022-06-20,199.67,38.51,SOJA,PRG,CEPEA
2022-06-21,87.15,16.92,MILHO,BRASIL,CEPEA
2022-06-21,191.62,37.20,SOJA,PR,CEPEA
2022-06-21,197.06,38.26,SOJA,PRG,CEPEA
2022-06-22,87.04,16.84,MILHO,BRASIL,CEPEA
2022-06-22,188.96,36.55,SOJA,PR,CEPEA
2022-06-22,194.01,37.53,SOJA,PRG,CEPEA
2022-06-23,85.92,16.43,MILHO,BRASIL,CEPEA
2022-06-23,185.46,35.47,SOJA,PR,CEPEA
2022-06-23,189.63,36.26,SOJA,PRG,CEPEA
2022-06-24,85.65,16.29,MILHO,BRASIL,CEPEA
2022-06-24,184.07,35.01,SOJA,PR,CEPEA
2022-06-24,188.96,35.94,SOJA,PRG,CEPEA
2022-06-27,84.75,16.21,MILHO,BRASIL,CEPEA
2022-06-27,184.94,35.37,SOJA,PR,CEPEA
2022-06-27,189.89,36.32,SOJA,PRG,CEPEA
2022-06-28,83.90,15.93,MILHO,BRASIL,CEPEA
2022-06-28,187.94,35.69,SOJA,PR,CEPEA
2022-06-28,194.53,36.94,SOJA,PRG,CEPEA
2022-06-29,84.85,16.33,MILHO,BRASIL,CEPEA
2022-06-29,189.21,36.41,SOJA,PR,CEPEA
2022-06-29,193.91,37.32,SOJA,PRG,CEPEA
2022-06-30,83.55,15.97,MILHO,BRASIL,CEPEA
2022-06-30,189.76,36.28,SOJA,PR,CEPEA
2022-06-30,194.96,37.28,SOJA,PRG,CEPEA
2022-07-01,83.16,15.63,MILHO,BRASIL,CEPEA
2022-07-01,188.75,35.47,SOJA,PR,CEPEA
2022-07-01,194.02,36.46,SOJA,PRG,CEPEA
2022-07-04,83.24,15.63,MILHO,BRASIL,CEPEA
2022-07-04,188.15,35.33,SOJA,PR,CEPEA
2022-07-04,193.78,36.38,SOJA,PRG,CEPEA
2022-07-05,82.60,15.32,MILHO,BRASIL,CEPEA
2022-07-05,182.73,33.89,SOJA,PR,CEPEA
2022-07-05,187.41,34.76,SOJA,PRG,CEPEA
2022-07-06,82.19,15.18,MILHO,BRASIL,CEPEA
2022-07-06,182.37,33.68,SOJA,PR,CEPEA
2022-07-06,188.11,34.74,SOJA,PRG,CEPEA
2022-07-07,81.68,15.28,MILHO,BRASIL,CEPEA
2022-07-07,184.45,34.52,SOJA,PR,CEPEA
2022-07-07,190.37,35.62,SOJA,PRG,CEPEA
2022-07-08,81.50,15.48,MILHO,BRASIL,CEPEA
2022-07-08,185.25,35.18,SOJA,PR,CEPEA
2022-07-08,190.67,36.21,SOJA,PRG,CEPEA
2022-07-11,82.36,15.34,MILHO,BRASIL,CEPEA
2022-07-11,187.80,34.99,SOJA,PR,CEPEA
2022-07-11,196.51,36.61,SOJA,PRG,CEPEA
2022-07-12,83.12,15.29,MILHO,BRASIL,CEPEA
2022-07-12,186.89,34.37,SOJA,PR,CEPEA
2022-07-12,192.48,35.39,SOJA,PRG,CEPEA
2022-07-13,82.73,15.30,MILHO,BRASIL,CEPEA
2022-07-13,184.65,34.16,SOJA,PR,CEPEA
2022-07-13,190.57,35.25,SOJA,PRG,CEPEA
2022-07-14,82.58,15.20,MILHO,BRASIL,CEPEA
2022-07-14,185.61,34.16,SOJA,PR,CEPEA
2022-07-14,191.53,35.25,SOJA,PRG,CEPEA
2022-07-15,82.46,15.25,MILHO,BRASIL,CEPEA
2022-07-15,183.56,33.95,SOJA,PR,CEPEA
2022-07-15,190.33,35.20,SOJA,PRG,CEPEA
2022-07-18,82.36,15.19,MILHO,BRASIL,CEPEA
2022-07-18,185.00,34.11,SOJA,PR,CEPEA
2022-07-18,191.61,35.33,SOJA,PRG,CEPEA
2022-07-19,81.67,15.07,MILHO,BRASIL,CEPEA
2022-07-19,183.45,33.85,SOJA,PR,CEPEA
2022-07-19,188.87,34.85,SOJA,PRG,CEPEA
2022-07-20,81.41,14.91,MILHO,BRASIL,CEPEA
2022-07-20,183.20,33.55,SOJA,PR,CEPEA
2022-07-20,188.34,34.49,SOJA,PRG,CEPEA
2022-07-21,80.85,14.72,MILHO,BRASIL,CEPEA
2022-07-21,181.40,33.04,SOJA,PR,CEPEA
2022-07-21,186.13,33.90,SOJA,PRG,CEPEA
2022-07-22,80.06,14.55,MILHO,BRASIL,CEPEA
2022-07-22,179.28,32.59,SOJA,PR,CEPEA
2022-07-22,185.06,33.64,SOJA,PRG,CEPEA
2022-07-25,80.20,14.92,MILHO,BRASIL,CEPEA
2022-07-25,180.49,33.59,SOJA,PR,CEPEA
2022-07-25,185.94,34.60,SOJA,PRG,CEPEA
2022-07-26,81.27,15.18,MILHO,BRASIL,CEPEA
2022-07-26,183.41,34.26,SOJA,PR,CEPEA
2022-07-26,190.32,35.55,SOJA,PRG,CEPEA
2022-07-27,81.40,15.51,MILHO,BRASIL,CEPEA
2022-07-27,186.56,35.54,SOJA,PR,CEPEA
2022-07-27,194.95,37.14,SOJA,PRG,CEPEA
2022-07-28,81.78,15.84,MILHO,BRASIL,CEPEA
2022-07-28,186.11,36.06,SOJA,PR,CEPEA
2022-07-28,192.90,37.38,SOJA,PRG,CEPEA
2022-07-29,82.93,16.02,MILHO,BRASIL,CEPEA
2022-07-29,188.17,36.34,SOJA,PR,CEPEA
2022-07-29,195.73,37.80,SOJA,PRG,CEPEA
2022-08-01,82.64,15.94,MILHO,BRASIL,CEPEA
2022-08-01,185.37,35.75,SOJA,PR,CEPEA
2022-08-01,189.22,36.49,SOJA,PRG,CEPEA
2022-08-02,82.58,15.64,MILHO,BRASIL,CEPEA
2022-08-02,183.04,34.67,SOJA,PR,CEPEA
2022-08-02,187.44,35.50,SOJA,PRG,CEPEA
2022-08-03,82.41,15.62,MILHO,BRASIL,CEPEA
2022-08-03,180.47,34.21,SOJA,PR,CEPEA
2022-08-03,186.88,35.43,SOJA,PRG,CEPEA
2022-08-04,82.24,15.76,MILHO,BRASIL,CEPEA
2022-08-04,181.08,34.71,SOJA,PR,CEPEA
2022-08-04,186.65,35.78,SOJA,PRG,CEPEA
2022-08-05,81.91,15.85,MILHO,BRASIL,CEPEA
2022-08-05,182.61,35.34,SOJA,PR,CEPEA
2022-08-05,188.03,36.38,SOJA,PRG,CEPEA
2022-08-08,82.05,16.04,MILHO,BRASIL,CEPEA
2022-08-08,179.84,35.17,SOJA,PR,CEPEA
2022-08-08,185.19,36.21,SOJA,PRG,CEPEA
2022-08-09,81.63,15.89,MILHO,BRASIL,CEPEA
2022-08-09,180.81,35.20,SOJA,PR,CEPEA
2022-08-09,184.90,35.99,SOJA,PRG,CEPEA
2022-08-10,82.76,16.25,MILHO,BRASIL,CEPEA
2022-08-10,181.56,35.65,SOJA,PR,CEPEA
2022-08-10,187.52,36.82,SOJA,PRG,CEPEA
2022-08-11,81.94,15.87,MILHO,BRASIL,CEPEA
2022-08-11,183.07,35.47,SOJA,PR,CEPEA
2022-08-11,189.48,36.71,SOJA,PRG,CEPEA
2022-08-12,81.55,16.09,MILHO,BRASIL,CEPEA
2022-08-12,184.05,36.32,SOJA,PR,CEPEA
2022-08-12,189.31,37.36,SOJA,PRG,CEPEA
2022-08-15,81.41,15.98,MILHO,BRASIL,CEPEA
2022-08-15,180.32,35.40,SOJA,PR,CEPEA
2022-08-15,184.59,36.24,SOJA,PRG,CEPEA
2022-08-16,82.11,15.95,MILHO,BRASIL,CEPEA
2022-08-16,179.05,34.79,SOJA,PR,CEPEA
2022-08-16,182.71,35.50,SOJA,PRG,CEPEA
2022-08-17,82.77,16.00,MILHO,BRASIL,CEPEA
2022-08-17,178.83,34.58,SOJA,PR,CEPEA
2022-08-17,184.28,35.63,SOJA,PRG,CEPEA
2022-08-18,82.10,15.87,MILHO,BRASIL,CEPEA
2022-08-18,179.27,34.65,SOJA,PR,CEPEA
2022-08-18,184.38,35.64,SOJA,PRG,CEPEA
2022-08-19,82.16,15.88,MILHO,BRASIL,CEPEA
2022-08-19,179.69,34.72,SOJA,PR,CEPEA
2022-08-19,184.99,35.75,SOJA,PRG,CEPEA
2022-08-22,81.90,15.87,MILHO,BRASIL,CEPEA
2022-08-22,181.90,35.24,SOJA,PR,CEPEA
2022-08-22,186.87,36.20,SOJA,PRG,CEPEA
2022-08-23,82.69,16.21,MILHO,BRASIL,CEPEA
2022-08-23,183.79,36.04,SOJA,PR,CEPEA
2022-08-23,189.17,37.09,SOJA,PRG,CEPEA
2022-08-24,82.77,16.20,MILHO,BRASIL,CEPEA
2022-08-24,182.60,35.74,SOJA,PR,CEPEA
2022-08-24,190.51,37.29,SOJA,PRG,CEPEA
2022-08-25,83.31,16.25,MILHO,BRASIL,CEPEA
2022-08-25,184.20,35.93,SOJA,PR,CEPEA
2022-08-25,189.48,36.96,SOJA,PRG,CEPEA
2022-08-26,83.60,16.48,MILHO,BRASIL,CEPEA
2022-08-26,183.83,36.23,SOJA,PR,CEPEA
2022-08-26,189.54,37.35,SOJA,PRG,CEPEA
2022-08-29,83.80,16.67,MILHO,BRASIL,CEPEA
2022-08-29,183.38,36.49,SOJA,PR,CEPEA
2022-08-29,187.44,37.29,SOJA,PRG,CEPEA
2022-08-30,83.73,16.39,MILHO,BRASIL,CEPEA
2022-08-30,180.44,35.31,SOJA,PR,CEPEA
2022-08-30,185.58,36.32,SOJA,PRG,CEPEA
2022-08-31,83.94,16.14,MILHO,BRASIL,CEPEA
2022-08-31,183.47,35.27,SOJA,PR,CEPEA
2022-08-31,190.97,36.71,SOJA,PRG,CEPEA
2022-09-01,83.66,15.98,MILHO,BRASIL,CEPEA
2022-09-01,183.76,35.10,SOJA,PR,CEPEA
2022-09-01,189.11,36.12,SOJA,PRG,CEPEA
2022-09-02,83.39,16.11,MILHO,BRASIL,CEPEA
2022-09-02,183.96,35.53,SOJA,PR,CEPEA
2022-09-02,189.03,36.51,SOJA,PRG,CEPEA
2022-09-05,83.26,16.16,MILHO,BRASIL,CEPEA
2022-09-05,184.12,35.73,SOJA,PR,CEPEA
2022-09-05,188.99,36.68,SOJA,PRG,CEPEA
2022-09-06,83.54,15.94,MILHO,BRASIL,CEPEA
2022-09-06,182.72,34.86,SOJA,PR,CEPEA
2022-09-06,188.54,35.97,SOJA,PRG,CEPEA
2022-09-08,83.25,15.98,MILHO,BRASIL,CEPEA
2022-09-08,180.42,34.64,SOJA,PR,CEPEA
2022-09-08,186.48,35.80,SOJA,PRG,CEPEA
2022-09-09,83.43,16.20,MILHO,BRASIL,CEPEA
2022-09-09,179.13,34.78,SOJA,PR,CEPEA
2022-09-09,185.09,35.94,SOJA,PRG,CEPEA
2022-09-12,83.95,16.49,MILHO,BRASIL,CEPEA
2022-09-12,181.66,35.68,SOJA,PR,CEPEA
2022-09-12,187.35,36.80,SOJA,PRG,CEPEA
2022-09-13,83.72,16.13,MILHO,BRASIL,CEPEA
2022-09-13,183.36,35.34,SOJA,PR,CEPEA
2022-09-13,188.86,36.40,SOJA,PRG,CEPEA
2022-09-14,84.28,16.27,MILHO,BRASIL,CEPEA
2022-09-14,182.38,35.21,SOJA,PR,CEPEA
2022-09-14,187.54,36.21,SOJA,PRG,CEPEA
2022-09-15,84.55,16.13,MILHO,BRASIL,CEPEA
2022-09-15,182.05,34.72,SOJA,PR,CEPEA
2022-09-15,187.13,35.69,SOJA,PRG,CEPEA
2022-09-16,84.35,16.04,MILHO,BRASIL,CEPEA
2022-09-16,181.66,34.56,SOJA,PR,CEPEA
2022-09-16,186.92,35.56,SOJA,PRG,CEPEA
2022-09-19,84.02,16.27,MILHO,BRASIL,CEPEA
2022-09-19,182.04,35.26,SOJA,PR,CEPEA
2022-09-19,188.18,36.45,SOJA,PRG,CEPEA
2022-09-20,84.21,16.32,MILHO,BRASIL,CEPEA
2022-09-20,180.75,35.02,SOJA,PR,CEPEA
2022-09-20,187.51,36.33,SOJA,PRG,CEPEA
2022-09-21,84.24,16.30,MILHO,BRASIL,CEPEA
2022-09-21,182.17,35.26,SOJA,PR,CEPEA
2022-09-21,186.89,36.17,SOJA,PRG,CEPEA
2022-09-22,84.56,16.54,MILHO,BRASIL,CEPEA
2022-09-22,181.76,35.55,SOJA,PR,CEPEA
2022-09-22,185.92,36.36,SOJA,PRG,CEPEA
2022-09-23,84.54,16.10,MILHO,BRASIL,CEPEA
2022-09-23,179.52,34.19,SOJA,PR,CEPEA
2022-09-23,184.87,35.21,SOJA,PRG,CEPEA
2022-09-26,84.58,15.69,MILHO,BRASIL,CEPEA
2022-09-26,180.91,33.57,SOJA,PR,CEPEA
2022-09-26,186.45,34.60,SOJA,PRG,CEPEA
2022-09-27,84.72,15.75,MILHO,BRASIL,CEPEA
2022-09-27,180.91,33.63,SOJA,PR,CEPEA
2022-09-27,186.21,34.61,SOJA,PRG,CEPEA
2022-09-28,84.25,15.76,MILHO,BRASIL,CEPEA
2022-09-28,179.56,33.58,SOJA,PR,CEPEA
2022-09-28,185.87,34.76,SOJA,PRG,CEPEA
2022-09-29,84.24,15.61,MILHO,BRASIL,CEPEA
2022-09-29,181.64,33.65,SOJA,PR,CEPEA
2022-09-29,186.77,34.60,SOJA,PRG,CEPEA
2022-09-30,84.42,15.70,MILHO,BRASIL,CEPEA
2022-09-30,181.70,33.78,SOJA,PR,CEPEA
2022-09-30,188.83,35.10,SOJA,PRG,CEPEA
2022-10-03,84.14,16.25,MILHO,BRASIL,CEPEA
2022-10-03,177.01,34.19,SOJA,PR,CEPEA
2022-10-03,180.50,34.86,SOJA,PRG,CEPEA
2022-10-04,83.27,16.09,MILHO,BRASIL,CEPEA
2022-10-04,173.75,33.57,SOJA,PR,CEPEA
2022-10-04,177.63,34.32,SOJA,PRG,CEPEA
2022-10-05,82.91,16.02,MILHO,BRASIL,CEPEA
2022-10-05,173.25,33.48,SOJA,PR,CEPEA
2022-10-05,178.22,34.45,SOJA,PRG,CEPEA
2022-10-06,83.04,15.96,MILHO,BRASIL,CEPEA
2022-10-06,173.57,33.35,SOJA,PR,CEPEA
2022-10-06,178.40,34.28,SOJA,PRG,CEPEA
2022-10-07,83.05,15.89,MILHO,BRASIL,CEPEA
2022-10-07,174.71,33.44,SOJA,PR,CEPEA
2022-10-07,179.24,34.30,SOJA,PRG,CEPEA
2022-10-10,83.50,16.11,MILHO,BRASIL,CEPEA
2022-10-10,177.97,34.34,SOJA,PR,CEPEA
2022-10-10,182.02,35.12,SOJA,PRG,CEPEA
2022-10-11,83.86,15.91,MILHO,BRASIL,CEPEA
2022-10-11,178.09,33.79,SOJA,PR,CEPEA
2022-10-11,182.52,34.63,SOJA,PRG,CEPEA
2022-10-13,84.42,15.99,MILHO,BRASIL,CEPEA
2022-10-13,182.72,34.61,SOJA,PR,CEPEA
2022-10-13,187.56,35.53,SOJA,PRG,CEPEA
2022-10-14,84.67,15.89,MILHO,BRASIL,CEPEA
2022-10-14,183.77,34.49,SOJA,PR,CEPEA
2022-10-14,187.82,35.25,SOJA,PRG,CEPEA
2022-10-17,84.86,16.03,MILHO,BRASIL,CEPEA
2022-10-17,183.20,34.60,SOJA,PR,CEPEA
2022-10-17,186.98,35.31,SOJA,PRG,CEPEA
2022-10-18,85.38,16.23,MILHO,BRASIL,CEPEA
2022-10-18,182.08,34.61,SOJA,PR,CEPEA
2022-10-18,185.87,35.33,SOJA,PRG,CEPEA
2022-10-19,85.41,16.20,MILHO,BRASIL,CEPEA
2022-10-19,180.61,34.26,SOJA,PR,CEPEA
2022-10-19,184.11,34.92,SOJA,PRG,CEPEA
2022-10-20,85.21,16.31,MILHO,BRASIL,CEPEA
2022-10-20,180.59,34.57,SOJA,PR,CEPEA
2022-10-20,184.44,35.31,SOJA,PRG,CEPEA
2022-10-21,85.28,16.57,MILHO,BRASIL,CEPEA
2022-10-21,179.80,34.93,SOJA,PR,CEPEA
2022-10-21,183.34,35.61,SOJA,PRG,CEPEA
2022-10-24,85.08,16.09,MILHO,BRASIL,CEPEA
2022-10-24,179.75,33.99,SOJA,PR,CEPEA
2022-10-24,182.90,34.58,SOJA,PRG,CEPEA
2022-10-25,84.91,15.98,MILHO,BRASIL,CEPEA
2022-10-25,181.24,34.10,SOJA,PR,CEPEA
2022-10-25,184.80,34.77,SOJA,PRG,CEPEA
2022-10-26,85.12,15.84,MILHO,BRASIL,CEPEA
2022-10-26,182.22,33.91,SOJA,PR,CEPEA
2022-10-26,185.70,34.56,SOJA,PRG,CEPEA
2022-10-27,85.35,16.11,MILHO,BRASIL,CEPEA
2022-10-27,183.18,34.57,SOJA,PR,CEPEA
2022-10-27,186.43,35.18,SOJA,PRG,CEPEA
2022-10-28,85.69,16.12,MILHO,BRASIL,CEPEA
2022-10-28,183.34,34.50,SOJA,PR,CEPEA
2022-10-28,189.19,35.60,SOJA,PRG,CEPEA
2022-10-31,85.35,16.50,MILHO,BRASIL,CEPEA
2022-10-31,183.42,35.45,SOJA,PR,CEPEA
2022-10-31,186.89,36.12,SOJA,PRG,CEPEA
2022-11-01,85.11,16.65,MILHO,BRASIL,CEPEA
2022-11-01,183.23,35.84,SOJA,PR,CEPEA
2022-11-01,186.84,36.55,SOJA,PRG,CEPEA
2022-11-03,84.76,16.58,MILHO,BRASIL,CEPEA
2022-11-03,182.69,35.73,SOJA,PR,CEPEA
2022-11-03,187.43,36.66,SOJA,PRG,CEPEA
2022-11-04,84.95,16.87,MILHO,BRASIL,CEPEA
2022-11-04,181.88,36.13,SOJA,PR,CEPEA
2022-11-04,184.76,36.70,SOJA,PRG,CEPEA
2022-11-07,85.19,16.52,MILHO,BRASIL,CEPEA
2022-11-07,182.04,35.31,SOJA,PR,CEPEA
2022-11-07,184.92,35.87,SOJA,PRG,CEPEA
2022-11-08,85.30,16.50,MILHO,BRASIL,CEPEA
2022-11-08,182.64,35.33,SOJA,PR,CEPEA
2022-11-08,186.38,36.06,SOJA,PRG,CEPEA
2022-11-09,84.76,16.37,MILHO,BRASIL,CEPEA
2022-11-09,183.38,35.42,SOJA,PR,CEPEA
2022-11-09,186.14,35.95,SOJA,PRG,CEPEA
2022-11-10,84.48,15.65,MILHO,BRASIL,CEPEA
2022-11-10,184.56,34.20,SOJA,PR,CEPEA
2022-11-10,191.22,35.43,SOJA,PRG,CEPEA
2022-11-11,83.74,15.68,MILHO,BRASIL,CEPEA
2022-11-11,184.94,34.63,SOJA,PR,CEPEA
2022-11-11,188.98,35.38,SOJA,PRG,CEPEA
2022-11-14,84.00,15.76,MILHO,BRASIL,CEPEA
2022-11-14,184.90,34.68,SOJA,PR,CEPEA
2022-11-14,187.76,35.22,SOJA,PRG,CEPEA
2022-11-16,83.69,15.54,MILHO,BRASIL,CEPEA
2022-11-16,184.53,34.27,SOJA,PR,CEPEA
2022-11-16,186.93,34.72,SOJA,PRG,CEPEA
2022-11-17,84.06,15.48,MILHO,BRASIL,CEPEA
2022-11-17,184.02,33.88,SOJA,PR,CEPEA
2022-11-17,187.33,34.49,SOJA,PRG,CEPEA
2022-11-18,84.77,15.80,MILHO,BRASIL,CEPEA
2022-11-18,182.02,33.92,SOJA,PR,CEPEA
2022-11-18,185.92,34.65,SOJA,PRG,CEPEA
2022-11-21,85.08,16.02,MILHO,BRASIL,CEPEA
2022-11-21,181.52,34.18,SOJA,PR,CEPEA
2022-11-21,186.69,35.15,SOJA,PRG,CEPEA
2022-11-22,85.19,15.83,MILHO,BRASIL,CEPEA
2022-11-22,181.02,33.64,SOJA,PR,CEPEA
2022-11-22,183.59,34.12,SOJA,PRG,CEPEA
2022-11-23,85.51,15.92,MILHO,BRASIL,CEPEA
2022-11-23,181.13,33.72,SOJA,PR,CEPEA
2022-11-23,184.14,34.28,SOJA,PRG,CEPEA
2022-11-24,85.87,16.16,MILHO,BRASIL,CEPEA
2022-11-24,180.85,34.05,SOJA,PR,CEPEA
2022-11-24,184.21,34.68,SOJA,PRG,CEPEA
2022-11-25,85.48,15.80,MILHO,BRASIL,CEPEA
2022-11-25,181.43,33.54,SOJA,PR,CEPEA
2022-11-25,184.91,34.18,SOJA,PRG,CEPEA
2022-11-28,85.96,16.02,MILHO,BRASIL,CEPEA
2022-11-28,181.34,33.79,SOJA,PR,CEPEA
2022-11-28,185.06,34.49,SOJA,PRG,CEPEA
2022-11-29,85.76,16.21,MILHO,BRASIL,CEPEA
2022-11-29,181.13,34.23,SOJA,PR,CEPEA
2022-11-29,184.96,34.96,SOJA,PRG,CEPEA
2022-11-30,86.20,16.55,MILHO,BRASIL,CEPEA
2022-11-30,179.50,34.45,SOJA,PR,CEPEA
2022-11-30,184.38,35.39,SOJA,PRG,CEPEA
2022-12-01,86.00,16.52,MILHO,BRASIL,CEPEA
2022-12-01,177.11,34.03,SOJA,PR,CEPEA
2022-12-01,180.65,34.71,SOJA,PRG,CEPEA
2022-12-02,86.03,16.47,MILHO,BRASIL,CEPEA
2022-12-02,174.59,33.43,SOJA,PR,CEPEA
2022-12-02,178.53,34.19,SOJA,PRG,CEPEA
2022-12-05,85.54,16.20,MILHO,BRASIL,CEPEA
2022-12-05,176.25,33.38,SOJA,PR,CEPEA
2022-12-05,181.54,34.38,SOJA,PRG,CEPEA
2022-12-06,86.10,16.34,MILHO,BRASIL,CEPEA
2022-12-06,179.16,34.00,SOJA,PR,CEPEA
2022-12-06,184.50,35.02,SOJA,PRG,CEPEA
2022-12-07,86.19,16.54,MILHO,BRASIL,CEPEA
2022-12-07,178.68,34.30,SOJA,PR,CEPEA
2022-12-07,181.23,34.79,SOJA,PRG,CEPEA
2022-12-08,85.90,16.48,MILHO,BRASIL,CEPEA
2022-12-08,179.39,34.42,SOJA,PR,CEPEA
2022-12-08,182.84,35.08,SOJA,PRG,CEPEA
2022-12-09,86.08,16.43,MILHO,BRASIL,CEPEA
2022-12-09,179.94,34.34,SOJA,PR,CEPEA
2022-12-09,183.87,35.09,SOJA,PRG,CEPEA
2022-12-12,86.15,16.18,MILHO,BRASIL,CEPEA
2022-12-12,180.09,33.82,SOJA,PR,CEPEA
2022-12-12,183.16,34.40,SOJA,PRG,CEPEA
2022-12-13,86.00,16.18,MILHO,BRASIL,CEPEA
2022-12-13,178.49,33.58,SOJA,PR,CEPEA
2022-12-13,182.54,34.34,SOJA,PRG,CEPEA
2022-12-14,85.79,16.12,MILHO,BRASIL,CEPEA
2022-12-14,179.85,33.80,SOJA,PR,CEPEA
2022-12-14,182.95,34.38,SOJA,PRG,CEPEA
2022-12-15,85.91,16.14,MILHO,BRASIL,CEPEA
2022-12-15,178.24,33.49,SOJA,PR,CEPEA
2022-12-15,183.22,34.43,SOJA,PRG,CEPEA
2022-12-16,86.44,16.32,MILHO,BRASIL,CEPEA
2022-12-16,177.82,33.56,SOJA,PR,CEPEA
2022-12-16,182.88,34.52,SOJA,PRG,CEPEA
2022-12-19,86.05,16.21,MILHO,BRASIL,CEPEA
2022-12-19,177.99,33.53,SOJA,PR,CEPEA
2022-12-19,182.74,34.43,SOJA,PRG,CEPEA
2022-12-20,85.98,16.51,MILHO,BRASIL,CEPEA
2022-12-20,176.60,33.91,SOJA,PR,CEPEA
2022-12-20,180.64,34.69,SOJA,PRG,CEPEA
2022-12-21,85.82,16.51,MILHO,BRASIL,CEPEA
2022-12-21,175.43,33.76,SOJA,PR,CEPEA
2022-12-21,179.76,34.59,SOJA,PRG,CEPEA
2022-12-22,85.58,16.53,MILHO,BRASIL,CEPEA
2022-12-22,174.79,33.76,SOJA,PR,CEPEA
2022-12-22,178.71,34.52,SOJA,PRG,CEPEA
2022-12-23,85.80,16.61,MILHO,BRASIL,CEPEA
2022-12-23,174.23,33.74,SOJA,PR,CEPEA
2022-12-23,181.11,35.07,SOJA,PRG,CEPEA
2022-12-26,85.79,16.47,MILHO,BRASIL,CEPEA
2022-12-26,174.68,33.54,SOJA,PR,CEPEA
2022-12-26,183.25,35.19,SOJA,PRG,CEPEA
2022-12-27,86.61,16.39,MILHO,BRASIL,CEPEA
2022-12-27,176.37,33.38,SOJA,PR,CEPEA
